"Dereske, Jo","Savage Cut (1)"
"Dereske, Jo","Short Cut (2)"
"Dexter, Colin","Dead of Jericho, The"
"Dexter, Colin","Jewel That Was Ours, The"
"Dexter, Colin","Last Seen Wearing"
"Dexter, Colin","Secret of Annexe 3, The"
"Dexter, Colin","Silent World of Nicholas Quinn"
"Dexter, Colin","Way Through the Woods, The"
"Dexter, Colin","Wench is Dead, The"
"Dickson, Carter","Curse of the Bronze Lamp, The"
"Dickson, Carter","Graveyard to Let, A"
"Dickson, Carter","One Foot in the Grave"
"Dickson, Carter","Skeleton in the Clock, The"
"Dobson, Joanne","Cold& Pure & Very Dead  4"
"Dobson, Joanne","Maltese Manuscript 5"
"Dobson, Joanne","Northbury Papers (2"
"Dobson, Joanne","Quieter Than Death (1"
"Dobson, Joanne","Raven & the Nightingale, The 3"
"Donnelly, Deborah","Died to Match  2"
"Donnelly, Deborah","May the Best Man Die"
"Donnelly, Deborah","Veiled Threats  1"
"Donnelly, Deborah","You May Now Kill the Bride"
"Doolittle, Jerome","Bear Hug  3"
"Doolittle, Jerome","Head Lock 4"
"Doolittle, Jerome","Kill Story 6"
"Doolittle, Jerome","Strangle Hold 2"
"Douglas, Carole Nelson","Cat in Red Hot Rage"
"Douglas, Carole Nelson","Cat in a Crimson Haze(4"
"Douglas, Carole Nelson","Cat in a Diamond Dazzle(5"
"Douglas, Carole Nelson","Cat in a Flamingo Fedora (7"
"Douglas, Carole Nelson","Cat in a Jeweled Jumpsuit 12"
"Douglas, Carole Nelson","Cat in a Kiwi Con  14"
"Douglas, Carole Nelson","Cat in a Neon Nightmare 19"
"Douglas, Carole Nelson","Cat in an Indigo Mood 11"
"Douglas, Carole Nelson","Cat in Golden Garland (8"
"Douglas, Carole Nelson","Cat in Hot Pink Pursuit 21"
"Douglas, Carole Nelson","Cat in Orange Twist 20"
"Douglas, Carole Nelson","Cat in Quicksilver Caper"
"Douglas, Carole Nelson","Cat on a Blue Monday (3)"
"Douglas, Carole Nelson","Cat on a Hyacinth Hunt (9"
"Douglas, Carole Nelson","Cat With an Emerald Eye6"
"Douglas, Carole Nelson","Catnap  (1) Midnight "
"Douglas, Carole Nelson","Good Morning, Irene (2"
"Douglas, Carole Nelson","Good Night, Mr. Holmes  (1"
"Douglas, Carole Nelson","Irene at Large (3"
"Douglas, Carole Nelson","Irene's Last Waltz(4"
"Douglas, Carole Nelson","Pussyfoot (2)"
"Douglas, Carol Nelson","Cat in a Sapphire Slipper"
"Doyle, Arthur Conan","Advertures of Sherlock Holms, "
"Doyle, Arthur Conan","Treasury of Sherlocy Holmes, A"
"du Maurier, Daphne","Frenchman's Creek"
"du Maurier, Daphne","I'll Never be Young Again"
"du Maurier, Daphne","Kiss Me Again, Stranger "
"du Maurier, Daphne","My Cousin Rachel"
"du Maurier, Daphne","Scapegoat, The"
"Duffy, Margaret","Murder of Crows A  (1"
"Dunbar, Sophie","Behind Eclaire's Doors (1"
"Dunlap, Susan","As a Favor(2 js"
"Dunlap, Susan","Bohemian Connection, The 2 vj"
"Dunlap, Susan","CopOut  10 JS"
"Dunlap, Susan","Death and Taxes(7 js"
"Dunlap, Susan","Diamond in the Buff  6 js"
"Dunlap, Susan","Dinner to die For, A(5 js"
"Dunlap, Susan","Equal Opportunity Death, An1 vj"
"Dunlap, Susan","High Fall3 ko"
"Dunlap, Susan","Karma(1 js"
"Dunlap, Susan","Last Annual Slugfest, The 3 vj"
"Dunlap, Susan","No Immunity  4  Vjay "
"Dunlap, Susan","Not Exactly a Brahmin(3 js"
"Dunlap, Susan","Pious Deception 1 ko"
"Dunlap, Susan","Rouge Wave(2) ko"
"Dunlap, Susan","Sudden Exposure 9 js "
"Dunlap, Susan","Time Expired(8) js"
"Dunlap, Susan","Too Close to the Edge(4 JSmith"
"Dunn, Carola","Fall of a Philanderer"
"Dunn, Carola","Black Ship"
"Dunn, Carola","Bloody Tower"
"Dunn, Carola","Case of the Murdered Muckraker"
"Dunn, Carola","Damsel in Distress"
"Dunn, Carola","Dead in the Water"
"Dunn, Carola","Death at Wentwater  Court"
"Dunn, Carola","Die Laughing"
"Dunn, Carola","Gunpowder Plot"
"Dunn, Carola","Mistletoe & Murder"
"Dunn, Carola","Mourning Wedding"
"Dunn, Carola","Rattle His Bones,"
"Dunn, Carola","Requiem for a Mezzo"
"Dunn, Carola","To Davy Jones Below"
"Dunn, Carola","Winter Garden Myatery"
"Dunnett, Kaitlyn","Kilt Dead"
"Dunnett, Kaitlyn","Scone Cold Dead"
"Dunnett, Dorothy","Dolly and the Cookie Bird ("
"Dunnett, Dorothy","Send a Fax to the Kasbah 7"
"Dunning, John","Booked to Die (1"
"Dunning, John","Bookman’s Promise, The (3"
"Dunning, John","Bookman's Wake, The (2"
"Dunning, John","Bookwoman’s Last Fling, The"
"Dunning, John","Sign of the Book, The (4"
"E",
"Eberhart, Mignon G","Run Scared"
"Eberhart, Mignon G.","El Rancho Rio"
"Eberhart, Mignon G.","Hunt With the Hounds"
"Eberhart, Mignon G.","Man Missing"
"Eberhart, Mignon G.","Next of Kin"
"Eberhart, Mignon G.","Two Little Rich Girls"
"Eberhart, Mignon G.","Unidentified Woman"
"Eberhart, Mignon G.","White Dress, The"
"Eberhart, Mignon G.","Witness at Large"
"Eberhart, Mignon G.","Woman on the Roof"
"Eden, Dorothy","Afternoon Walk, An"
"Eden, Dorothy","American Heiress, The"
"Eden, Dorothy","Bridge of Fear"
"Eden, Dorothy","Cat's Prey"
"Eden, Dorothy","Crow Hollow"
"Eden, Dorothy","Deadly Travelers, The"
"Eden, Dorothy","Death Is a Red Rose"
"Eden, Dorothy","House on Hay Hill, The"
"Eden, Dorothy","Important Family, An"
"Eden, Dorothy","Marriage Chest, The"
"Eden, Dorothy","Millionaire's Daughter, The"
"Eden, Dorothy","Never Call it Loving"
"Eden, Dorothy","Pretty Ones, The"
"Eden, Dorothy","Ravenscroft"
"Eden, Dorothy","Salamanca Drum, The"
"Eden, Dorothy","Shadow of a Witch"
"Eden, Dorothy","Shadow Wife, The"
"Eden, Dorothy","Siege in the Sun"
"Eden, Dorothy","Sleep in the Woods"
"Eden, Dorothy","Sleeping Bride, The"
"Eden, Dorothy","Speak to Me of Love"
"Eden, Dorothy","Storrington Papers, The"
"Eden, Dorothy","Time of the Travelers, The"
"Eden, Dorothy","Vines of Yarrabee, The"
"Eden, Dorothy","Voice of the Dolls, The"
"Eden, Dorothy","Waiting for Willa"
"Eden, Dorothy","Whistle for the Cows"
"Eden, Dorothy","Winterwood"
"Edwards, Ruth dudley","Anglo-Irish Murders"
"Edwards, Ruth Dudley","Carnage on the Committee  10"
"Edwards, Ruth Dudley","Clubbed to Death (4"
"Edwards, Ruth Dudley","Corridors of Death  1"
"Edwards, Ruth Dudley","English School of Murder,The(3"
"Edwards, Ruth Dudley","Matricide at St Marthen’s 5"
"Edwards, Ruth Dudley","Murder in a Cathedral  7"
"Edwards, Ruth Dudley","Murdering Americans  11"
"Edwards, Ruth Dudley","Publish & be Murdered 8 "
"Edwards, Ruth Dudley","Saint Valentine’s Day Murders 2"
"Edwards, Ruth Dudley","Ten Lords A-Leaping (6"
"Egan, Lesley","Against the Evidence 3"
"Egan, Lesley","Blind Search, The (Falkenstein)15"
"Egan, Lesley","Borrowed Alibi, The 1"
"Egan, Lesley","Case for Appeal, A 2"
"Egan, Lesley","Choice of Crimes, A 20"
"Egan, Lesley","Crime for Christmas (Glendale)24"
"Egan, Lesley","Detective's Due 6"
"Egan, Lesley","Dream Apart, A (Glendade)17"
"Egan, Lesley","Hunters & Hunted, (Glendale18"
"Egan, Lesley","Little Boy Lost 23"
"Egan, Lesley","Look Back on Death (Falkenste16"
"Egan, Lesley","Malicious Mischief(Glendale12"
"Egan, Lesley","Miser, The  (Falkenstein) 21"
"Egan, Lesley","Motive in Shadow (Falkenstein19"
"Egan, Lesley","My Name is Death"
"Egan, Lesley","My Name is Death 5"
"Egan, Lesley","Nameless Ones, The 8"
"Egan, Lesley","Random Death 22"
"Egan, Lesley","Run to Evil 4"
"Egan, Lesley","Scenes of Crime (Glendale) 14"
"Egan, Lesley","Some Avenger, Rise! 7"
"Egan, Lesley","Wine of Life, The  (Falkenstein10"
"Eichler, Selma","Murder Can Spoil Your Appetite6"
"Eichler, Selma","Murder Can Bothch up Birthday"
"Eichler, Selma","Murder Can Kill..Social Life  1"
"Eichler, Selma","Murder can Ruin..Looks  3"
"Eichler, Selma","Murder Can Singe..Old Flame  6"
"Eichler, Selma","Murder Can Stunt..Growth  2"
"Eichler, Selma","Murder Can Cool off Affair"
"Eichler, Selma","Murder Can Crash Your Party 15"
"Eichler, Selma","Murder Can Depress Your Dachs"
"Eichler, Selma","Murder Can Mess Up Mascara"
"Eichler, Selma","Murder Can Rain on your Shower"
"Eichler, Selma","Murder can Spook Your Cat  5"
"Eichler, Selma","Murder Can Upset your Mother  8"
"Eichler, Selma","Murder.Wreck Your Reunion"
"Eichler,Selma","Murde Can Run Your Stockings"
"Elkins, Aaron","Curses!"
"Elkins, Aaron","Dark Place, The"
"Elkins, Aaron","Dead Men’s Hearts"
"Elkins, Aaron","Twenty Blue Devils"
"Elkins, Aaron","Unnatural Selection"
"Elkins, Aaron & Charlotte","Rotten Lies (2"
"Elkins, Aaron & Charlotte","Wicked Slice, A (1"
"Elkins, Aaron J","Old Bones"
"Elkins, Aaron J","Old Scores"
"Elkins, Aaron J.","Make No Bones "
"Elkins, Aaron J.","Murder in the Queen's Armes"
"Englert, J.F.","Dog at Sea  3"
"Englert, J.P.","Dog about Town  1"
"Englert, J.P.","Dog among Diplomats  2"
"Evanovich, Janet","Wife for Hire"
"Evanovich & Hughes","Full Tilt 2"
"Evanovich, Janet","Back to the Bedroom"
"Evanovich, Janet","Fearless Fourteen"
"Evanovich, Janet","Finger Linkin’ Fifteen"
"Evanovich, Janet","Four to Score"
"Evanovich, Janet","Full Blast"
"Evanovich, Janet","Full Bloom"
"Evanovich, Janet","Full House"
"Evanovich, Janet","Full Speed"
"Evanovich, Janet","Grand Finale"
"Evanovich, Janet","Hard Eight"
"Evanovich, Janet","Hero at Large"
"Evanovich, Janet","High Five"
"Evanovich, Janet","Hot Six"
"Evanovich, Janet","Manhunt"
"Evanovich, Janet","Metro Girl"
"Evanovich, Janet","Motor Mouth"
"Evanovich, Janet","Naughty Neighbor"
"Evanovich, Janet","One for the Money (1"
"Evanovich, Janet","Plum Lucky"
"Evanovich, Janet","Plum Spooky"
"Evanovich, Janet","Rocky Road to Romance"
"Evanovich, Janet","Seven Up"
"Evanovich, Janet","Sizzling Sixteen"
"Evanovich, Janet","Smitten"
"Evanovich, Janet","Ten Big Ones"
"Evanovich, Janet","Three to Get Deadly"
"Evanovich, Janet","To the Nines"
"Evanovich, Janet","Twelve Sharp"
"Evanovich, Janet","Wicked Appetite"
"Eyre, Elizabeth","Curtains for the Cardinal"
"Eyre, Elizabeth","Death of the Duchess (1"
"F",
"Fair, A.A.","Bats Fly at Dusk"
"Fair, A.A.","Some Women Won't Wait"
"Fair, A.A.","Spill the Jackpot"
"Fair, A.A.","Up for Grabs"
"Fair, A.A.","Widows Wear Weeds"
"Fairbanks, Nancy","Crime Brulee (1"
"Ferrars, E.X.","Frog in the Throat "
"Ferris, Monica","Crewel World (1"
"Ferris, Monica","Cutwork 7"
"Ferris, Monica","Embroidered Truths 8"
"Ferris, Monica","Framed in Lace (2"
"Ferris, Monica","Hanging by a Thread  6"
"Ferris, Monica","Knitting Bones  11"
"Ferris, Monica","Murderous Yarn, A  5"
"Ferris, Monica","Sins & Needles"
"Ferris, Monica","Stitch in Time, A 3"
"Ferris, Monica","Unraveled Sleeve  4"
"Fiffer, Sharon","Dead Guy’s Stuff  2"
"Fiffer, Sharon","Buried Stuff 3"
"Fiffer, Sharon","Killer Stuff 1"
"Fiffer, Sharon","Wrong Stuff "
"Fitzhugh, Bill","Heart Seizure"
"Fitzhugh, Bill","Highway 61 Resurfaced"
"Fitzhugh, Bill","Organ Grinders, The"
"Fitzhugh, Bill","Pest Control"
"Fitzhugh, Bill","Radio Activity"
"Fitzwater, Judy","Cying for a Clue (3"
"Fitzwater, Judy","Dyig to Remember  3"
"Fitzwater, Judy","Dying to be Murdered  5"
"Fitzwater, Judy","Dying to Get Even (2"
"Fitzwater, Judy","Dying to Get Her Man (6"
"Fitzwater, Judy","Dying to Get Published (1"
"Fleming, Ian","Diamonds Are Forever"
"Fleming, Ian","For Your Eyes Only"
"Fleming, Ian","From Fussia with Love"
"Fleming, Ian","Goldfinger"
"Fleming, Ian","Man with the Golden Gun, The"
"Fleming, Ian","Moonraker"
"Fleming, Ian","You Only Live Twice"
"Fluke, Joanne","Blueberry Muffin Murder (3"
"Fluke, Joanne","Chocolate Chip Cookie Murder  1"
"Fluke, Joanne","Lemon Meringue Pie Murder 5"
"Fluke, Joanne","Strawberry Shortcake Murder  2"
"Foley, Rae","Sleep without Morning"
"Ford, G.M.","Deader the Better, The  6"
"Ford, G. M","Who the Hell is Wanda Fuca (1"
"Ford, G. M.","Bum’s Rush, The (3"
"Ford, G. M.","Cast in Stone (2"
"Ford, G. M.","Last Ditch (5"
"Ford, G. M.","Slow Burn (4"
"Forrest, Wilma","Shadow Mansion"
"Fowler, Earlene","Arkansas Traveler"
"Fowler, Earlene","Broken Dishes"
"Fowler, Earlene","Delectable Mountains"
"Fowler, Earlene","Dove in the Window (5"
"Fowler, Earlene","Fool’s Puzzle (1"
"Fowler, Earlene","Goose in the Pond (4"
"Fowler, Earlene","Irish Chain (2"
"Fowler, Earlene","Kansas Trouble (3"
"Fowler, Earlene","Love Mercy"
"Fowler, Earlene","Mariner’s Compas (6"
"Fowler, Earlene","Sadlemaker’s Wife, The"
"Fowler, Earlene","Seven Sisters (7"
"Fowler, Earlene","Spider Web"
"Fowler, Earlene","State Fair"
"Fowler, Earlene","Steps to the Alter"
"Fowler, Earlene","Sunshine & Shadow"
"Fowler, Erlene","Tumbling Blocks"
"Francis, Dick","Knockdown"
"Francis, Dick","Reflex"
"Francis, Dick","Slayride "
"Francis, Dick","Smokescreen"
"Francis, Dick","Smokescreen"
"Frankel, Valerie","Body to Die For, A"
"Frankel, Valerie","Deadline for Murder, A"
"Frankel, Valerie","Murder on Wheels"
"Fraser, Anthea","Nine Brignt Shiners, The"
"Freeling, Nicolas","King of the Rainy Country, The"
"Freeling, Nicolas","Lovely Ladies, The"
"Freeling, Nicolas","No Part in Your Death"
"Freeman. Maryan, R. Austin","Best Dr. Thorndyke Detective, T"
"Freeman. Mary","Bleeding Heart (3"
"Freeman. Mary","Deadly Nightshade (2"
"Freeman. Mary","Devil’s Trumpet (1"
"Friedman, Kinky","Armadillos & Old Lace"
"Friedman, Kinky","Case of Lone Star, A"
"Friedman, Kinky","Elvis, Jesus & Coca Cola"
"Friedman, Kinky","Frequent Flyer"
"Friedman, Kinky","Greenwich Killing Time"
"Friedman, Kinky","Love Song of J. Edgar Hoover"
"Friedman, Kinky","Musical Chairs"
"Friedman, Kinky","Spanking Watson"
"Friedman, Kinky","When the Cat's Away"
"Frommer, Sara Hoskinson","Buried in Quilts  3"
"Frommer, Sara Hoskinson","Death Climbs a Tree  6"
"Frommer, Sara Hoskinson","Murder & Sullivan 2"
"Frommer, Sara Hoskinson","Murder in C Major (1"
"Frommer, Sara Hoskinson","Vanishing Violinist, The  4"
"Frommer, Sara Hoskinson","Witness in Bishop Hill 5"
"Fyfield, Frances","Clear Conscience 5"
"Fyfield, Frances","Deep Sleep  4"
"Fyfield, Frances","Not that Kind of Place 3"
"Fyfield, Frances","Question of Guilt, A  1"
"Fyfield, Frances","Shadow Play"
"Fyfield, Frances","Staring at the Light"
"G",
"Gardner, Erle Stanley","Case of the Bigamous Spouse, Th"
"Gardner, Erle Stanley","Case of the Crimson Kiss"
"Gardner, Erle Stanley","Case of the Crying Swallow"
"Gardner, Erle Stanley","Case of the Duplicate Daughter, "
"Gardner, Erle Stanley","Case of the Fenced-in Woman"
"Gardner, Erle Stanley","Case of the Irate Witness"
"Gardner, Erle Stanley","Case of the Postponed Murder "
"Gardner, Erle Stanley","Case of the Reluctant Model, The"
"Gardner, Erle Stanley","Case of the Shapely Shadow, The"
"Gardner, Erle Stanley","Case of the Singing Skirt, The "
"Gardner, Erle Stanley","Case of the Spurious Spins, The"
"Gardner, Erle Stanley","Case of the Velvet Claws (1"
"Gardner, Erle Stanley","Case of the Waylaid Wolf, The"
"Gardner, John ","Icebreaker (JamesBond)"
"Gardner, John ","License to Kill (James Bond)"
"Gardner, John ","Scorpio (James Bond)"
"Gash, Jonahan","Vatican Rip, The (5)"
"Gash, Jonathan","Firefly Gadroon"
"Gash, Jonathan","Gold by Genini"
"Gash, Jonathan","Grace in Older Women, tje"
"Gash, Jonathan","Grail Tree, The"
"Gash, Jonathan","Great California Game, The"
"Gash, Jonathan","Jade Woman"
"Gash, Jonathan","Judas Pair, The"
"Gash, Jonathan","Moonspender"
"Gash, Jonathan","Paid & Loving Eyes"
"Gash, Jonathan","Pearlhanger"
"Gash, Jonathan","Possessions of a Lady, The"
"Gash, Jonathan","Sleepers of Erin, The"
"George, Anne","Murder Carries a Torch"
"George, Anne","Murder Gets a Life (5"
"George, Anne","Murder Makes Waves (4"
"George, Anne","Murder on a Bad Hair Day (2"
"George, Anne","Murder on a Girls’ Night Out (1"
"George, Anne","Murder Runs in the Family (3"
"George, Anne","Murder Shoots the Bull (6"
"George, Elizabeth","Careless in Red"
"George, Elizabeth","Deception on his Mind"
"George, Elizabeth","For the Sake of Elena"
"George, Elizabeth","Great Deliverance, A (1)"
"George, Elizabeth","In the Presence of the Enemy"
"George, Elizabeth","Payment in Blood (2)"
"George, Elizabeth","Place of Hiding, A"
"George, Elizabeth","Playing for the Ashes"
"George, Elizabeth","This Body of Death"
"George, Elizabeth","Traitor to Memory, A"
"George, Elizabeth","Well Schooled in Murder (3)"
"George, Elizabeth","What Came vefore he Shot Her?"
"George, Elizabeth","With No One as Witness"
"Gill, Bartholomew","Death of an Irish Lover"
"Gill, Bartholomew","Death of an Irish Politician  1"
"Gilman, Dorothy","Mrs Pollifax Unveiled (14"
"Gilman, Dorothy","Amazing Mrs. Pollifax, The (2)"
"Gilman, Dorothy","Clairvoyant Countess, The  (1)"
"Gilman, Dorothy","Kaleidoscope  (1)"
"Gilman, Dorothy","Mrs Pollifax & Golden Triangle"
"Gilman, Dorothy","Mrs Pollifax & Second Thief(10"
"Gilman, Dorothy","Mrs Pollifax Innocent Tourist 13"
"Gilman, Dorothy","Mrs Pollifax Pursued (11"
"Gilman, Dorothy","Mrs Pollifax&Lion Killer (12"
"Gilman, Dorothy","Mrs Pollifax&Whirling Dervish"
"Gilman, Dorothy","Mrs. Pollifax & the Hong Kong Budda (7)"
"Gilman, Dorothy","Mrs. Pollifax on China Station(6)"
"Gilman, Dorothy","Mrs. Pollifax on Safari (5)"
"Gilman, Dorothy","Palm for Mrs. Polifax, A (4)"
"Gilman, Dorothy","Thale’s Folly"
"Gilman, Dorothy","Tightrope Walker, The"
"Gilman, Dorothy","Uncertain Voyage"
"Gilman, Dorothy","Unexpected Mrs. Pollifax, The (1"
"Girdner, Jaqueline","Adjusted to Death (1"
"Girdner, Jaqueline","Cry for Self-Help  8"
"Girdner, Jaqueline","Death Hits the Fan"
"Girdner, Jaqueline","Fat-Free and Fatal (4"
"Girdner, Jaqueline","Last Resort, The (2"
"Girdner, Jaqueline","Most likely to Die"
"Girdner, Jaqueline","Murder Most Mellow(3"
"Girdner, Jaqueline","Murder, My Dear"
"Girdner, Jaqueline","Sensitive Kind of Murder"
"Girdner, Jaqueline","Stiff Critique, A (6"
"Girdner, Jaqueline","Tea-Totally Dead (5"
"Goldberg, Ed","Served Cold 1"
"Goldman, James","Man from Greek and Roman, Th"
"Goldsborough, Robert","Bloodied Ivy, The (Nero Wolf)"
"Goldsborough, Robert","Silver Spire (Nero Wolf)"
"Gores, Joe","32 Cadillacs (4"
"Gores, Joe","Contract Null & Void"
"Gores, Joe","Gone, No Forwarding"
"Gores, Joe","Hammett"
"Gores, Joe","Interface"
"Gores, Joe","Menaced Assassin"
"Gorman, Ed","Breaking up is Hard to Do 6"
"Gorman, Ed","Day the Music Died, The1"
"Gorman, Ed","Everybody’s Somebody’s Fool5"
"Gorman, Ed","Fools Rush In7"
"Gorman, Ed","Save the Last Dance for Me4"
"Gorman, Ed","Will you Still Love Me Tomorro3"
"Gosling, Paula","Backlash(2-Stryker"
"Gosling, Paula","Body in Backewater Bay(3-Stryk"
"Gosling, Paula","Death Penalty (Abbott"
"Gosling, Paula","Fair Game"
"Gosling, Paula","Few Dying Words"
"Gosling, Paula","Monkey Puzzle(6-Stryker"
"Gosling, Paula","Running Duck, A"
"Gosling, Paula","Solo Blues"
"Gosling, Paula","Woman in Red, The"
"Gosling, Paula","Wychford Murders, The"
"Gosling, Paula ","Hoodwink"
"Grafton, Sue","A is for Alibi"
"Grafton, Sue","B id for Burglar"
"Grafton, Sue","C is for Corpse"
"Grafton, Sue","D if for Deadbeat"
"Grafton, Sue","E is for Evidence"
"Grafton, Sue","F if for Fugative"
"Grafton, Sue","G is for Gumshoe"
"Grafton, Sue","H is for Homicide"
"Grafton, Sue","I is for Innocent"
"Grafton, Sue","J is for Judgement"
"Grafton, Sue","K is for Killer"
"Grafton, Sue","L is for Lawless"
"Grafton, Sue","M is for Malice"
"Grafton, Sue","N is for Noose"
"Grafton, Sue","O in for Outlaw"
"Grafton, Sue","P is for Peril"
"Grafton, Sue","Q is for Quarry"
"Grafton, Sue","S is for Silence"
"Grafton, Sue","T is for Tresspass"
"Grafton, Sue","U is for Undertow"
"Grafton. Sue","R is for Ricochet"
"Graham, Winston","Marnie"
"Graham, Caroline","Death in Disguise-4"
"Graham, Caroline","Death of a Hollow Man-2"
"Graham, Caroline","Faithful Unto Death-7"
"Graham, Caroline","Ghost in the Machine, A"
"Graham, Caroline","Killings at Badger's Drift, The-1"
"Graham, Caroline","Murder in Madingly Grange-3"
"Graham, Caroline","Place of Safety, A"
"Graham, Caroline","Written in Blood-6"
"Granger, Ann","Candle for a Corpse(8"
"Granger, Ann","Cold in the Earth (3"
"Granger, Ann","Fine Place for Death, A(6"
"Granger, Ann","Flowers for his Funeral (7"
"Granger, Ann","Mortal Curiosity  (2)"
"Granger, Ann","Murder Among Us (4"
"Granger, Ann","Rare Interest in Corpses  (1)"
"Granger, Ann","Say it with Poison (1"
"Granger, Ann","Season for Murder, A (2"
"Granger, Ann","Touch of Mortality, A"
"Granger, Ann","Where Old Bones Lie (5"
"Granger, Ann","Word After Dying"
"Granger, Anne","Asking for Trouble  1FV"
"Granger, Anne","Call the Dead Again 11"
"Granger, Anne","Keeping Bad Company  2FV"
"Granger, Anne","Running Scared  3FV"
"Graves, Sarah","Dead Cat Bounce, The"
"Graves, Sarah","Repair to Her Grave  (4"
"Graves, Sarah","Tool & Die  8"
"Graves, Sarah","Triple Witch"
"Graves, Sarah","Unhinged"
"Graves, Sarah","Wicked Fix (3"
"Greene, Graham","Confidential Agent, The "
"Grierson, Edward","Reputation for a Song"
"Griffin, Annie","Date with Perfect Dead Man 2"
"Griffin, Annie","Love & the Single Corpse 3"
"Griffin, Annie","Tall, Dead, & Handsome  4"
"Griffin, Annie","Very Eligible Corpse, A (1"
"Grimes, Martha","Anodyte Necklace, The"
"Grimes, Martha","Belle Ruin (3)"
"Grimes, Martha","Black Cat"
"Grimes, Martha","Blue Last, The"
"Grimes, Martha","Case Has Altered, The"
"Grimes, Martha","Cold Flat Junction (2)"
"Grimes, Martha","Deer Leap, The"
"Grimes, Martha","Dirty Duck, The"
"Grimes, Martha","Dust"
"Grimes, Martha","End of the Pier, The"
"Grimes, Martha","Five Bells and Bladebone, The"
"Grimes, Martha","Grave Maurice, The"
"Grimes, Martha","Help the Poor Struggler"
"Grimes, Martha","Horse You Came in On, The"
"Grimes, Martha","Hotel Paradise (1)"
"Grimes, Martha","I am the Only Running Footman"
"Grimes, Martha","Jerusalem Inn "
"Grimes, Martha","Lamorna Wink, The"
"Grimes, Martha","Man With a Load of Mischief"
"Grimes, Martha","Old Contemptibles, The"
"Grimes, Martha","Old Fox Deceiv'd, The"
"Grimes, Martha","Old Silent, The"
"Grimes, Martha","Old Wine Shades, The"
"Grimes, Martha","Rainbow's End   "
"Grimes, Martha","Stargazey, The"
"Grimes, Martha","Train Now Departing, The"
"Grimes, Martha","Winds of Change, The"
"Grisham, John","Rainmaker, The"
"Guiver, Patricia","Delilah D&Careless Coyote (3"
"Guiver, Patricia","Delilah Doolittle-Motley Mutts 2"
"Guiver, Patricia","Delilah Doolittle-Purloined Po(1"
"Guiver, Patricia","Delilah Doolittle  Canine Chorus"
"Guiver, Patricia","Delilah D & Missing Macaw4"
"Gunning, Sally","Dirty Water"
"Gunning, Sally","Hot Water  1"
"Gunning, Sally","Troubled Water  4"
"Gunning, Sally","Under Water  2"
"H
",
"Haddam, Jane","Glass Houses"
"Haddam, Jane","Act of Darkness(3"
"Haddam, Jane","And One to Die On"
"Haddam, Jane","Baptism in Blood"
"Haddam, Jane","Cheating at Solitaire"
"Haddam, Jane","Conspiracy Theory"
"Haddam, Jane","Deadly Beloved"
"Haddam, Jane","Dear Old Dead(10"
"Haddam, Jane","Death’s Savage Passion (3)"
"Haddam, Jane","Feast of Murder(6"
"Haddam, Jane","Festival of Deaths(11"
"Haddam, Jane","Fountain of Death"
"Haddam, Jane","Great Day for the Deadly, A(5"
"Haddam, Jane","Hardscrabble Road"
"Haddam, Jane","Headmaster’s Wife, The"
"Haddam, Jane","Living Witness"
"Haddam, Jane","Murder Superior(8"
"Haddam, Jane","Not a Creature was Stirring(1"
"Haddam, Jane","Precious Blood(2"
"Haddam, Jane","Quoth the Raven(4"
"Haddam, Jane","Skeleton Key"
"Haddam, Jane","Somebody Else’s Music"
"Haddam, Jane","Stillness in Bethlehem, A(7"
"Haddam, Jane","True Believers"
"Haddam, Jane","Wanting Sheila Dead"
"Haddam, Jane","Wicked Loving Murder"
"Hadley, Joan","Deadly Ackee, The"
"Hadley, Joan","Night-Blooming Cereus, The"
"Hager, Jean","Blooming Murder (1-Iris"
"Hager, Jean","Bride and Doom"
"Hager, Jean","Dead and Buried(2-Iris"
"Hager, Jean","Death on the Drunkard's Path(3Iri"
"Hager, Jean","Ghostland"
"Hager, Jean","Grandfather Medicine, The 1 MB"
"Hager, Jean","Last Noel (4-Iris"
"Hager, Jean","Night Walker"
"Hager, Jean","Ravenmocker "
"Hager, Jean","Sew Deadly (5Iris"
"Hager, Jean","Spirit Caller, The  4"
"Hager, Jean","Weigh Dead (6Iris"
"Haggard, William","Vista to Limbo"
"Hall, Parnell","Blackmail"
"Hall, Parnell","Clue for the Puzzle Lady, A  1"
"Hall, Parnell","Dead Man’s Puzzle"
"Hall, Parnell","Last Puzle & Testament  2"
"Hall, Parnell","Puzzle in a Pear Tree, A   4"
"Hall, Parnell","Puzzle Lady vs Suduku Lady"
"Hall, Parnell","Puzzle to Die On, A"
"Hall, Parnell","Puzzled to Death"
"Hall, Parnell","Staking the Puzzle Lady"
"Hall, Parnell","Suduku Puzzle Murders"
"Hall, Parnell","With this Puzzle, I Thee Kill (5"
"Hall, Parnell","You Have Right Remain Puzzled"
"Hall, Tarquin","Case of the Missing Servant"
"Hall, Mary Bowen","Emma Chizzit & Napa Nemesis"
"Hall, Mary Bowen","Emma Chizzit.Mother Lode Mar."
"Hall, Mary Bowen","Emma Chizzit.Queen Anne Killer"
"Hall, Mary Bowen","Emma Chizzit.Sacramento Stalke"
"Hamilton, Donald ","Death of a Citizen "
"Hammett, Dashiell","Dain Curse, The"
"Hammett, Dashiell","Glass Key, The"
"Hammett, Dashiell","Maltese Falcon, The"
